State,County,Start_Lat,Start_Lng,count
VA,Chesapeake City,36.774495,-76.45059599999999,4
VA,Chesterfield,37.34535,-77.339744,6295
VA,Clarke,39.044301,-78.002738,118
VA,Colonial Heights,37.25351,-77.395844,224
VA,Colonial Heights City,37.309998,-77.39226500000001,13
VA,Covington,37.77343,-79.99315,24
VA,Covington City,37.773456,-79.945044,7
VA,Craig,37.552674,-80.054172,5
VA,Culpeper,38.514107,-77.85185600000001,199
VA,Cumberland,37.4842,-78.169761,27
VA,Danville,36.58773,-79.35785,9
VA,Danville City,36.601936,-79.41420500000001,7
VA,Dickenson,37.17802,-82.36574,15
VA,Dinwiddie,37.182723,-77.492719,561
VA,Emporia,36.703362,-77.54888199999999,58
VA,Essex,37.803543,-76.776318,80
VA,Fairfax,38.88224,-77.400513,619
VA,Fairfax City,38.8582,-77.30744,119
VA,Fairfax County,38.80037,-77.11725,13753
VA,Falls Church,38.885618,-77.164725,4
VA,Falls Church City,38.874763,-77.159088,4
VA,Fauquier,38.6041,-77.72015,778
VA,Floyd,37.012901,-80.202347,20
VA,Fluvanna,37.869186,-78.309685,64
VA,Franklin,36.948822,-79.95817,25
VA,Franklin City,36.671084,-76.894405,11
VA,Franklin County,37.132481,-79.971331,265
VA,Frederick,39.122202,-78.194568,842
VA,Fredericksburg,38.289827,-77.46888299999999,379
VA,Fredericksburg City,38.31425,-77.47468,8
VA,Galax,36.645641,-80.919136,2
VA,Galax City,36.696716,-80.868752,1
VA,Giles,37.285859,-80.616822,43
VA,Gloucester,37.396931,-76.525398,217
VA,Goochland,37.700164,-77.745503,441
VA,Grayson,36.748641,-81.157629,18
VA,Greene,38.2078,-78.38599,91
VA,Greensville,36.608644,-77.563959,148
VA,Halifax,36.679691,-78.915123,101
VA,Hampton,37.062090000000005,-76.42206,1158
VA,Hampton City,37.03405,-76.36086,8
VA,Hanover,37.869022,-77.453568,1174
VA,Harrisonburg,38.399888,-78.908947,220
VA,Harrisonburg City,38.45396,-78.93148000000001,19
VA,Henrico,37.622681,-77.457741,8089
VA,Henry,36.757677,-79.936851,311
VA,Highland,38.343075,-79.634877,19
VA,Hopewell,37.26894,-77.32614000000001,27
VA,Hopewell City,37.2883,-77.22559,3
VA,Isle Of Wight,36.799375,-76.705401,16
VA,Isle of Wight,36.965720000000005,-76.60688,237
VA,James City,37.216175,-76.59711899999999,260
VA,King And Queen,37.803113,-77.058071,5
VA,King George,38.308449,-77.105675,181
VA,King William,37.559685,-76.821377,81
VA,King and Queen,37.792122,-77.094086,21
VA,Lancaster,37.76997,-76.46713000000001,75
VA,Lee,36.769838,-83.03228,27
VA,Loudoun,39.014515,-77.48455,3785
VA,Louisa,38.08021,-77.87941,285
VA,Lunenburg,37.00025,-78.37269,50
VA,Lynchburg,37.412415,-79.140129,42
VA,Lynchburg City,37.39119,-79.08914,15
VA,Madison,38.365354,-78.299111,45
VA,Manassas,38.74086,-77.471191,58
VA,Manassas City,38.74026,-77.5241,7
VA,Manassas Park,38.772118,-77.45246800000001,10
VA,Martinsville,36.685551,-79.902874,3
VA,Martinsville City,36.697932,-79.815647,3
VA,Mathews,37.48538,-76.441833,14
VA,Mecklenburg,36.606563,-78.14911,320
VA,Middlesex,37.60009,-76.442863,63
VA,Montgomery,37.092485,-80.573437,467
VA,Nelson,38.032199,-78.85936,96
VA,New Kent,37.504467,-77.084549,765
VA,Newport News,36.95971,-76.410791,1381
VA,Newport News City,37.174118,-76.54985,1
VA,Norfolk,36.845222,-76.283592,3872
VA,Norfolk City,36.916706,-76.267464,33
VA,Northampton,37.362502,-75.932702,57
VA,Northumberland,37.883072,-76.347809,55
VA,Nottoway,37.136234,-78.081284,104
VA,Orange,38.355774,-77.92623,162
VA,Page,38.654311,-78.35437399999999,121
VA,Patrick,36.810691,-80.319317,46
VA,Petersburg,37.199318,-77.426445,496
VA,Petersburg City,37.20992,-77.34904,33
VA,Pittsylvania,36.696993,-79.366747,244
VA,Portsmouth,36.82912,-76.31083000000001,556
VA,Portsmouth City,36.816838,-76.364823,9
VA,Powhatan,37.559711,-77.689911,255
VA,Prince Edward,37.278387,-78.339958,61
VA,Prince George,37.192772,-77.327789,274
VA,Prince William,38.799801,-77.598946,4500
VA,Pulaski,36.993835,-80.792648,224
VA,Radford,37.09657,-80.563202,10
VA,Rappahannock,38.755875,-78.031044,16
VA,Richmond,37.998603,-76.729096,11
VA,Richmond City,37.552776,-77.443588,10639
VA,Richmond County,37.950778,-76.748727,35
VA,Roanoke,37.269878000000006,-80.00872,6
VA,Roanoke City,37.268875,-79.936577,452
VA,Roanoke County,37.267,-80.13744200000001,625
VA,Rockbridge,37.798687,-79.409469,684
VA,Rockingham,38.521811,-78.836011,526
VA,Russell,36.86705,-82.315063,52
VA,Salem,37.293591,-80.099846,87
VA,Scott,36.711892,-82.792641,43
VA,Shenandoah,38.965183,-78.436989,802
VA,Smyth,36.822341,-81.533457,160
VA,Southampton,36.850778000000005,-77.133798,74
VA,Spotsylvania,38.13608,-77.50958,766
VA,Stafford,38.48819,-77.38915,1727
VA,Staunton,38.146947,-79.018259,29
VA,Staunton City,38.215745,-79.13250699999999,12
VA,Suffolk,36.867011,-76.432339,537
VA,Suffolk City,36.58133,-76.69541,52
VA,Surry,37.145135,-76.766625,30
VA,Sussex,36.943806,-77.39215899999999,208
VA,Tazewell,37.06253,-81.75191,39
VA,Virginia Beach,36.837512,-76.100717,2010
VA,Virginia Beach City,36.902397,-76.066864,15
VA,Warren,38.915363,-78.099228,265
VA,Washington,36.788617,-81.71163,405
VA,Waynesboro,38.06028,-78.94318,89
VA,Waynesboro City,38.04631,-78.984859,1
VA,Westmoreland,38.073471000000005,-76.77838100000001,56
VA,Williamsburg,37.281490000000005,-76.68858,9
VA,Winchester,39.184685,-78.137596,9
VA,Winchester City,39.173164,-78.17400400000001,1
VA,Wise,37.020241,-82.58847,51
VA,Wythe,36.941958,-80.917374,556
VA,York,37.21507,-76.59236999999999,703
VT,Addison,44.259097,-73.228337,26
VT,Bennington,43.061101,-73.158808,39
VT,Caledonia,44.432869,-71.950902,11
VT,Chittenden,44.682093,-73.128559,101
VT,Essex,44.46515,-71.65318,7
VT,Franklin,44.68315,-73.03003000000001,32
VT,Grand Isle,44.967545,-73.26890999999999,8
VT,Lamoille,44.58857,-72.60415,8
VT,Orange,43.905048,-72.14780400000001,19
VT,Orleans,44.851548,-71.908194,20
VT,Rutland,43.613519,-73.288337,30
VT,Washington,44.26742,-72.624803,37
VT,Windham,42.963268,-72.885948,121
VT,Windsor,43.82276,-72.63135,96
WA,Adams,46.741772,-118.228274,37
WA,Asotin,45.99826,-117.27844,6
WA,Benton,46.211165,-119.737218,35
WA,Chelan,47.352574,-120.569451,28
WA,Clallam,48.064388,-123.776729,146
WA,Clark,45.664909,-122.434761,1515
WA,Cowlitz,46.111883,-122.955247,389
WA,Douglas,47.47032,-120.3004,15
WA,Ferry,48.640752,-118.116154,13
WA,Franklin,46.734048,-118.82084,17
WA,Grant,46.945175,-119.961777,62
WA,Grays Harbor,46.97639,-123.65508,291
WA,Island,48.00107,-122.415,185
WA,Jefferson,47.889935,-122.732361,284
WA,King,47.650143,-122.347412,27190
WA,Kitsap,47.615889,-122.6288,709
WA,Kittitas,46.93051,-120.502127,190
WA,Klickitat,45.697891,-120.815933,98
WA,Lewis,46.655022,-122.992805,341
WA,Lincoln,47.336371,-117.913082,31
WA,Mason,47.206741,-123.127868,348
WA,Okanogan,48.04826,-119.90136,8
WA,Pacific,46.23506,-123.87196000000002,187
WA,Pend Oreille,48.337879,-117.304465,21
WA,Pierce,47.16736,-122.47563,6435
WA,Skagit,48.492592,-122.280334,712
WA,Skamania,45.568722,-122.208706,84
WA,Snohomish,48.07196,-122.111336,5836
WA,Spokane,47.668068,-117.425171,2007
WA,Stevens,48.735193,-118.132084,62
WA,Thurston,47.02585,-122.91537,1029
WA,Wahkiakum,46.347743,-123.524352,16
WA,Walla Walla,46.043861,-118.388557,13
WA,Whatcom,48.997581,-122.75231200000002,1002
WA,Whitman,46.86425,-117.43963,41
WA,Yakima,46.677891,-120.481285,72
WI,Adams,44.148931,-89.80771999999999,29
WI,Ashland,46.60924,-90.764948,6
WI,Barron,45.595643,-91.765159,22
WI,Bayfield,46.21252,-91.29314,14
WI,Brown,44.54214,-88.02869,535
WI,Buffalo,44.170368,-91.763849,6
WI,Burnett,46.058967,-92.279129,12
WI,Calumet,44.240093,-88.125984,19
WI,Chippewa,45.208382,-91.4392,91
WI,Clark,44.598264,-90.344735,43
WI,Columbia,43.363598,-89.46003,237
WI,Crawford,43.048033,-91.155923,15
WI,Dane,42.970188,-89.109623,1620
WI,Dodge,43.537018,-88.40280200000001,101
WI,Door,44.743544,-87.576901,2
WI,Douglas,46.170799,-91.80506,40
WI,Dunn,44.88612,-91.730164,85
WI,Eau Claire,44.835037,-91.450691,109
WI,Florence,45.948959,-88.30489,4
WI,Fond Du Lac,43.78355,-88.36129,6
WI,Fond du Lac,43.850555,-88.571228,113
WI,Forest,45.559231,-88.67398100000001,1
WI,Grant,42.73237,-90.47559,27
WI,Green,42.58875,-89.78701,42
WI,Green Lake,44.048461,-88.8921,14
WI,Iowa,42.966217,-90.099047,46
WI,Iron,46.495064,-90.382996,7
WI,Jackson,44.391166,-90.822076,83
WI,Jefferson,43.07316,-88.58838,139
WI,Juneau,43.712136,-89.885145,91
WI,Kenosha,42.61479,-87.95227,335
WI,Kewaunee,44.658569,-87.74695600000001,3
WI,La Crosse,43.874016,-91.209839,100
WI,Lafayette,42.58088,-90.113356,4
WI,Langlade,45.082394,-89.1537,15
WI,Lincoln,45.12886,-89.63955,25
WI,Manitowoc,44.19202,-87.7307,39
WI,Marathon,44.711493,-89.65812199999999,155
WI,Marinette,45.052006,-87.657814,30
WI,Marquette,43.93042,-89.312279,27
WI,Menominee,45.004944,-88.615601,1
WI,Milwaukee,42.98843,-87.984047,5990
WI,Monroe,43.949017,-90.545677,120
WI,Oconto,44.854678,-88.349982,36
WI,Oneida,45.73319,-89.55152,37
WI,Outagamie,44.347912,-88.737572,353
WI,Ozaukee,43.320075,-87.947055,121
WI,Pierce,44.60133,-92.52797,51
WI,Polk,45.430372,-92.54943,17
WI,Portage,44.54494,-89.54835,139
WI,Price,45.45286,-90.3112,20
WI,Racine,42.69641,-87.85448000000001,410
WI,Richland,43.46902,-90.73245,9
WI,Rock,42.634991,-88.98284100000001,405
WI,Rusk,45.455817,-91.10878,19
WI,Sauk,43.57035,-89.78503,93
WI,Sawyer,45.99699,-91.599521,2
WI,Shawano,44.757582,-88.565339,91
WI,Sheboygan,43.623132,-87.94135,170
WI,St. Croix,44.96389,-92.71605,159
WI,Taylor,45.060603,-90.79992,2
WI,Trempealeau,44.57523,-91.20188,50
WI,Vernon,43.447242,-90.726211,37
WI,Vilas,45.902797,-89.393597,11
WI,Walworth,42.5092,-88.59931,158
WI,Washburn,45.79315,-91.84452,5
WI,Washington,43.472729,-88.36670699999999,267
WI,Waukesha,43.024338,-88.107224,1135
WI,Waupaca,44.3562,-89.1163,85
WI,Waushara,44.05508,-89.19207,47
WI,Winnebago,44.22445,-88.46865,281
WI,Wood,44.361876,-90.027523,56
WV,Barbour,38.966678,-80.05353199999999,5
WV,Berkeley,39.53414,-77.920006,286
WV,Boone,37.987068,-81.965899,4
WV,Braxton,38.829993,-80.667067,62
WV,Brooke,40.39843,-80.53256999999999,8
WV,Cabell,38.421989,-82.29870799999999,312
WV,Clay,38.587884,-81.096432,5
WV,Doddridge,39.283285,-80.69489200000001,18
WV,Fayette,37.91291,-81.267975,38
WV,Gilmer,38.960865000000005,-80.792478,2
WV,Grant,39.286777,-79.324424,1
WV,Greenbrier,37.862841,-80.53749,34
WV,Hampshire,39.328098,-78.731943,3
WV,Hancock,40.608898,-80.56770300000001,1
WV,Hardy,38.782064,-78.895872,9
WV,Harrison,39.274075,-80.286058,116
WV,Jackson,38.57754,-81.64151,76
WV,Jefferson,39.274138,-77.820872,34
WV,Kanawha,38.326009,-81.714483,1161
WV,Lewis,39.10051,-80.39199,59
WV,Lincoln,38.26433,-81.832061,3
WV,Logan,37.940432,-82.016763,17
WV,Marion,39.46462,-80.13629,83
WV,Marshall,40.026509,-80.72776999999999,6
WV,Mason,38.673862,-81.966095,11
WV,McDowell,37.414119,-81.427934,4
WV,Mercer,37.492857,-81.09158000000001,94
WV,Mineral,39.36846,-79.03384,5
WV,Mingo,37.677162,-82.284421,6
WV,Monongalia,39.58389,-79.95459,153
WV,Monroe,37.63775,-80.23931,1
WV,Nicholas,38.28288,-80.83352,18
WV,Ohio,40.043419,-80.60681899999999,160
WV,Pendleton,38.89,-79.468069,15
WV,Pocahontas,38.572725,-79.840562,7
WV,Preston,39.65795,-79.78488399999999,40
WV,Putnam,38.439027,-81.829701,224
WV,Raleigh,37.631274,-81.111942,117
WV,Randolph,38.71105,-79.97901,14
WV,Ritchie,39.26098,-81.14208599999999,12
WV,Roane,38.568968,-81.27148199999999,43
WV,Summers,37.78071,-80.89446,20
WV,Taylor,39.361421,-79.981487,4
WV,Tucker,39.095323,-79.778574,3
WV,Upshur,39.00248,-80.22624,5
WV,Wayne,38.388000000000005,-82.5799,13
WV,Wetzel,39.721216,-80.533006,4
WV,Wood,39.06944,-81.560393,105
WY,Albany,41.156490000000005,-105.40104,49
WY,Big Horn,44.796066,-108.526754,5
WY,Campbell,44.29294,-105.53078,10
WY,Carbon,41.73949,-106.8293,77
WY,Converse,42.732052,-105.341026,9
WY,Crook,44.28021,-104.75304,3
WY,Fremont,43.02467,-108.38062,11
WY,Goshen,42.068966,-104.199567,3
WY,Hot Springs,43.63749,-108.22066,6
WY,Johnson,44.227572,-106.925445,16
WY,Laramie,41.1233,-104.77474,65
WY,Lincoln,41.766445,-110.558884,8
WY,Natrona,43.41353,-106.38531,17
WY,Niobrara,43.450877,-104.206308,4
WY,Park,44.538757,-109.070374,8
WY,Platte,42.026987,-104.965339,18
WY,Sheridan,44.879795,-107.261601,10
WY,Sublette,43.02095,-110.12151,3
WY,Sweetwater,41.729207,-107.725746,59
WY,Teton,43.831727,-110.417716,16
WY,Uinta,41.26542,-110.952,22
