State,County,Start_Lat,Start_Lng,count,State_Name
NC,Franklin,36.051441,-78.34190799999999,113,North Carolina
NC,Gaston,35.316498,-81.174461,598,North Carolina
NC,Gates,36.53902,-76.76559,7,North Carolina
NC,Graham,35.42289,-83.76136,10,North Carolina
NC,Granville,36.11701,-78.74753,159,North Carolina
NC,Greene,35.526568,-77.611351,19,North Carolina
NC,Guilford,35.959206,-79.938148,2616,North Carolina
NC,Halifax,36.363983000000005,-77.672699,157,North Carolina
NC,Harnett,35.270216999999995,-78.617012,247,North Carolina
NC,Haywood,35.735538,-83.024055,480,North Carolina
NC,Henderson,35.257565,-82.437798,402,North Carolina
NC,Hertford,36.353936,-76.979026,22,North Carolina
NC,Hoke,35.032038,-79.08779,15,North Carolina
NC,Hyde,35.462606,-76.40358499999999,6,North Carolina
NC,Iredell,35.578842,-80.840355,785,North Carolina
NC,Jackson,35.342651000000004,-83.24472,36,North Carolina
NC,Johnston,35.38201,-78.54893,1270,North Carolina
NC,Jones,34.942115,-77.238659,12,North Carolina
NC,Lee,35.446213,-79.04613499999999,59,North Carolina
NC,Lenoir,35.21549,-77.6806,61,North Carolina
NC,Lincoln,35.476978,-81.424049,81,North Carolina
NC,Macon,35.06762,-83.23826,21,North Carolina
NC,Madison,35.90421,-82.55057,33,North Carolina
NC,Martin,35.79185,-77.24464,18,North Carolina
NC,McDowell,35.625015000000005,-82.21063199999999,159,North Carolina
NC,Mecklenburg,35.09008,-80.74556,59624,North Carolina
NC,Mitchell,35.85317,-82.05064,5,North Carolina
NC,Montgomery,35.49157,-79.86510600000001,64,North Carolina
NC,Moore,35.253529,-79.41278100000001,164,North Carolina
NC,Nash,35.833744,-77.978882,212,North Carolina
NC,New Hanover,34.272240000000004,-77.8683,238,North Carolina
NC,Northampton,36.503139,-77.663719,67,North Carolina
NC,Onslow,34.782309999999995,-77.382584,60,North Carolina
NC,Orange,35.963348,-79.018662,447,North Carolina
NC,Pamlico,35.12512,-76.839849,8,North Carolina
NC,Pasquotank,36.278153,-76.281486,6,North Carolina
NC,Pender,34.416295,-77.650478,185,North Carolina
NC,Perquimans,36.212990000000005,-76.431206,3,North Carolina
NC,Person,36.275711,-79.139839,35,North Carolina
NC,Pitt,35.625881,-77.33413,124,North Carolina
NC,Polk,35.24807,-82.33309,153,North Carolina
NC,Randolph,35.71568,-79.82669,191,North Carolina
NC,Richmond,35.015205,-79.770363,57,North Carolina
NC,Robeson,34.58205,-79.05275,333,North Carolina
NC,Rockingham,36.376719,-79.930975,115,North Carolina
NC,Rowan,35.580742,-80.42130300000001,459,North Carolina
NC,Rutherford,35.427713,-81.901448,57,North Carolina
NC,Sampson,35.01185,-78.295301,114,North Carolina
NC,Scotland,34.840093,-79.60254300000001,30,North Carolina
NC,Stanly,35.267790000000005,-80.35486999999999,49,North Carolina
NC,Stokes,36.417891,-80.23275799999999,47,North Carolina
NC,Surry,36.561497,-80.74470699999999,193,North Carolina
NC,Swain,35.301314,-83.654097,12,North Carolina
NC,Transylvania,35.14193,-82.82465400000001,17,North Carolina
NC,Tyrrell,35.901790000000005,-76.01391,4,North Carolina
NC,Union,35.083803,-80.66064899999999,216,North Carolina
NC,Vance,36.36321,-78.37193,108,North Carolina
NC,Wake,35.596561,-78.759743,42480,North Carolina
NC,Warren,36.45475,-78.26617399999999,81,North Carolina
NC,Washington,35.891018,-76.702151,3,North Carolina
NC,Watauga,36.21627,-81.66897,22,North Carolina
NC,Wayne,35.375446000000004,-78.01255400000001,129,North Carolina
NC,Wilkes,36.211668,-80.978966,63,North Carolina
NC,Wilson,35.656935,-77.984404,112,North Carolina
NC,Yadkin,36.121807,-80.81462900000001,112,North Carolina
ND,Adams,46.002985,-102.580257,2,North Dakota
ND,Barnes,46.92015,-97.908471,23,North Dakota
ND,Benson,48.064638,-99.54567,1,North Dakota
ND,Billings,46.915386,-103.487488,3,North Dakota
ND,Bottineau,48.806151,-100.226758,3,North Dakota
ND,Burleigh,46.836701,-100.535899,18,North Dakota
ND,Cass,46.90894,-96.83958,99,North Dakota
ND,Dickey,46.148503000000005,-98.090502,4,North Dakota
ND,Dunn,47.674151,-102.727264,7,North Dakota
ND,Emmons,46.531101,-100.293985,6,North Dakota
ND,Foster,47.448165,-99.117374,3,North Dakota
ND,Golden Valley,46.942359,-103.823665,6,North Dakota
ND,Grand Forks,47.892912,-97.090011,32,North Dakota
ND,Grant,46.298114,-101.965001,1,North Dakota
ND,Griggs,47.442397,-98.226887,2,North Dakota
ND,Kidder,46.880625,-99.641736,12,North Dakota
ND,LaMoure,46.365662,-98.076528,4,North Dakota
ND,Logan,46.505245,-99.769046,2,North Dakota
ND,McHenry,48.345733,-100.40519,10,North Dakota
ND,McIntosh,46.283394,-99.288595,3,North Dakota
ND,McKenzie,47.862099,-102.734473,28,North Dakota
ND,McLean,47.551209,-101.24066,3,North Dakota
ND,Morton,46.821337,-100.835963,57,North Dakota
ND,Mountrail,47.977734000000005,-102.343579,3,North Dakota
ND,Nelson,48.005247,-97.913545,5,North Dakota
ND,Oliver,47.000359,-101.045047,1,North Dakota
ND,Pembina,48.615542,-97.862144,1,North Dakota
ND,Pierce,47.876454,-99.940835,3,North Dakota
ND,Ramsey,48.166513,-98.984021,5,North Dakota
ND,Ransom,46.630634,-97.99276,3,North Dakota
ND,Richland,46.261979,-96.834,5,North Dakota
ND,Sargent,46.225671000000006,-97.634649,5,North Dakota
ND,Sheridan,47.832334,-100.129459,1,North Dakota
ND,Sioux,46.11729,-100.679966,3,North Dakota
ND,Slope,46.300543,-103.972865,2,North Dakota
ND,Stark,46.879659,-102.576137,22,North Dakota
ND,Stutsman,46.89112,-99.068602,17,North Dakota
ND,Traill,47.241693,-97.011541,25,North Dakota
ND,Walsh,48.233917,-97.189038,3,North Dakota
ND,Ward,47.993291,-101.035691,16,North Dakota
ND,Wells,47.457735,-99.586256,3,North Dakota
ND,Williams,48.575373,-103.276516,11,North Dakota
NE,Adams,40.587938,-98.39239,5,Nebraska
NE,Blaine,42.04384,-99.85975,1,Nebraska
NE,Box Butte,42.12547,-102.90617,2,Nebraska
NE,Brown,42.5499,-99.86254,1,Nebraska
NE,Buffalo,40.707588,-99.027117,50,Nebraska
NE,Burt,41.777119,-96.221161,18,Nebraska
NE,Butler,41.192040000000006,-97.36767,4,Nebraska
NE,Cass,41.044682,-95.919113,52,Nebraska
NE,Cedar,42.844631,-97.400551,5,Nebraska
NE,Cherry,42.290005,-100.536467,3,Nebraska
NE,Cheyenne,41.144684000000005,-102.996513,15,Nebraska
NE,Colfax,41.45459,-97.063438,5,Nebraska
NE,Cuming,41.92918,-96.813187,3,Nebraska
NE,Custer,41.422641,-100.192486,2,Nebraska
NE,Dakota,42.484032,-96.413452,14,Nebraska
NE,Dawes,42.677848,-103.403746,1,Nebraska
NE,Dawson,40.69758,-99.59785,23,Nebraska
NE,Deuel,41.03224,-102.18906,14,Nebraska
NE,Dixon,42.54552,-96.70389,1,Nebraska
NE,Dodge,41.455738,-96.534767,41,Nebraska
NE,Douglas,41.256569,-95.940956,10434,Nebraska
NE,Dundy,40.021488,-101.625633,1,Nebraska
NE,Fillmore,40.529713,-97.595818,1,Nebraska
NE,Frontier,40.630032,-100.515518,1,Nebraska
NE,Furnas,40.30625,-99.89769,2,Nebraska
NE,Gage,40.268944,-96.732475,4,Nebraska
NE,Hall,40.785542,-98.378342,31,Nebraska
NE,Hamilton,40.822034,-98.142628,33,Nebraska
NE,Harlan,40.30894,-99.36836,1,Nebraska
NE,Hitchcock,40.231766,-100.796288,1,Nebraska
NE,Holt,42.407942,-98.564476,4,Nebraska
NE,Howard,41.39412,-98.44856,1,Nebraska
NE,Johnson,40.367186,-96.217648,2,Nebraska
NE,Kearney,40.641020000000005,-98.95142,1,Nebraska
NE,Keith,41.114552,-101.717903,7,Nebraska
NE,Kimball,41.216274,-103.663269,24,Nebraska
NE,Lancaster,40.66409,-96.70521,122,Nebraska
NE,Lincoln,41.112803,-100.775882,37,Nebraska
NE,Logan,41.655891,-100.503311,2,Nebraska
NE,Madison,42.01021,-97.42666,2,Nebraska
NE,Merrick,41.292889,-97.84848,2,Nebraska
NE,Nemaha,40.38134,-95.848221,12,Nebraska
NE,Nuckolls,40.03136,-98.06667,1,Nebraska
NE,Otoe,40.754932,-96.405662,15,Nebraska
NE,Perkins,40.75731,-101.6637,2,Nebraska
NE,Phelps,40.435507,-99.37998,2,Nebraska
NE,Pierce,42.365738,-97.465285,4,Nebraska
NE,Platte,41.43507,-97.358017,13,Nebraska
NE,Polk,41.175775,-97.598302,8,Nebraska
NE,Rock,42.41487,-99.53948,2,Nebraska
NE,Saline,40.654129,-97.178855,5,Nebraska
NE,Sarpy,41.190815,-96.08139,2483,Nebraska
NE,Saunders,41.213459,-96.63015,2,Nebraska
NE,Scotts Bluff,41.867538,-103.665749,4,Nebraska
NE,Seward,40.822502,-97.174683,43,Nebraska
NE,Sherman,41.0932,-99.08203,1,Nebraska
NE,Sioux,42.6611,-104.05262,4,Nebraska
NE,Thayer,40.01685,-97.61216,1,Nebraska
NE,Thomas,41.981506,-100.536316,1,Nebraska
NE,Washington,41.450932,-96.366104,49,Nebraska
NE,Wayne,42.228276,-97.017801,3,Nebraska
NE,York,40.822187,-97.563478,50,Nebraska
NH,Belknap,43.504513,-71.615593,326,New Hampshire
NH,Carroll,43.920761,-71.22644,94,New Hampshire
NH,Cheshire,42.901321,-72.422409,217,New Hampshire
NH,Coos,44.308128,-71.220253,92,New Hampshire
NH,Grafton,43.63657,-72.28313,347,New Hampshire
NH,Hillsborough,42.900199,-71.465631,1894,New Hampshire
NH,Merrimack,43.38226,-71.96345500000001,1231,New Hampshire
NH,Rockingham,42.975712,-70.956848,1619,New Hampshire
NH,Strafford,43.21704,-70.89276,329,New Hampshire
NH,Sullivan,43.50075,-72.13378,101,New Hampshire
NJ,Atlantic,39.433762,-74.586975,1012,New Jersey
NJ,Bergen,41.05982,-74.25092,6082,New Jersey
NJ,Burlington,39.931427,-74.95285,2843,New Jersey
NJ,Camden,39.870079,-75.005981,4742,New Jersey
NJ,Cape May,39.084343,-74.815979,365,New Jersey
NJ,Cumberland,39.461965,-75.206466,352,New Jersey
NJ,Essex,40.79871,-74.189888,6043,New Jersey
NJ,Gloucester,39.63915,-75.09758000000001,1596,New Jersey
NJ,Hudson,40.760189,-74.051147,3733,New Jersey
NJ,Hunterdon,40.700642,-74.945061,621,New Jersey
NJ,Mercer,40.28586,-74.71434,2455,New Jersey
NJ,Middlesex,40.353738,-74.472659,5455,New Jersey
NJ,Monmouth,40.18096,-74.10131,2033,New Jersey
NJ,Morris,40.812576,-74.39267,2207,New Jersey
NJ,Ocean,40.054565,-74.167778,1630,New Jersey
NJ,Passaic,40.903866,-74.15786700000001,2026,New Jersey
NJ,Salem,39.641634,-75.28313399999999,254,New Jersey
NJ,Somerset,40.57906,-74.58908100000001,1246,New Jersey
NJ,Sussex,41.18821,-74.80226,206,New Jersey
NJ,Union,40.689153000000005,-74.3014,4047,New Jersey
NJ,Warren,40.747822,-75.014931,1266,New Jersey
NM,Bernalillo,35.091527,-106.634307,2846,New Mexico
NM,Catron,34.1773,-109.02556,4,New Mexico
NM,Chaves,33.10286,-104.44166,16,New Mexico
NM,Cibola,35.026641,-107.335188,142,New Mexico
NM,Colfax,36.742396,-104.008937,20,New Mexico
NM,Curry,34.390164,-103.079861,5,New Mexico
NM,De Baca,34.470971,-104.242999,2,New Mexico
NM,Doña Ana,32.431881,-106.553284,62,New Mexico
NM,Do�a Ana,32.27687,-106.76113,52,New Mexico
NM,Eddy,32.302305,-104.109578,29,New Mexico
NM,Grant,32.201675,-108.422379,11,New Mexico
NM,Guadalupe,34.946774,-104.708626,69,New Mexico
NM,Hidalgo,32.343555,-108.715271,22,New Mexico
NM,Lea,32.694759000000005,-103.384308,36,New Mexico
NM,Lincoln,33.885149,-105.826679,18,New Mexico
NM,Los Alamos,35.830975,-106.386698,2,New Mexico
NM,Luna,32.236626,-108.027847,73,New Mexico
NM,McKinley,35.446861,-108.364773,110,New Mexico
NM,Mora,36.100478,-104.687227,18,New Mexico
NM,Otero,32.947066,-105.876152,19,New Mexico
NM,Quay,35.112259,-103.331154,40,New Mexico
NM,Rio Arriba,36.111926,-106.025318,27,New Mexico
NM,Roosevelt,34.446548,-103.878725,10,New Mexico
NM,San Juan,36.733356,-108.324733,14,New Mexico
NM,San Miguel,35.595257000000004,-105.208939,29,New Mexico
NM,Sandoval,35.376259999999995,-106.47225,64,New Mexico
NM,Santa Fe,35.63625,-106.018871,103,New Mexico
NM,Sierra,33.064339000000004,-107.308571,22,New Mexico
NM,Socorro,34.251241,-106.909561,33,New Mexico
NM,Taos,36.3555,-105.613904,10,New Mexico
NM,Torrance,35.005768,-105.520203,43,New Mexico
NM,Union,36.476093,-103.255096,9,New Mexico
NM,Valencia,34.805436,-106.736381,13,New Mexico
NV,Carson City,39.119404,-119.771629,377,Nevada
NV,Churchill,39.514629,-118.856812,232,Nevada
NV,Clark,36.02547,-115.07889,2272,Nevada
NV,Douglas,39.11039,-119.773781,393,Nevada
NV,Elko,41.077515000000005,-114.569374,375,Nevada
NV,Esmeralda,38.081625,-117.268188,29,Nevada
NV,Eureka,39.553619,-115.989693,68,Nevada
NV,Humboldt,41.399001,-117.836036,62,Nevada
NV,Lander,40.663151,-116.735344,56,Nevada
NV,Lincoln,37.54562,-115.233528,62,Nevada
NV,Lyon,38.997509,-119.153839,382,Nevada
NV,Mineral,38.966148,-118.809608,73,Nevada
NV,Nye,38.710018,-117.11869,44,Nevada
NV,Pershing,40.699169,-118.051292,49,Nevada
NV,Storey,39.556213,-119.49008899999998,49,Nevada
NV,Washoe,39.572697,-119.807961,3215,Nevada
NV,White Pine,39.282742,-114.844612,74,Nevada
NY,Albany,42.764778,-73.760338,5291,New York
NY,Allegany,42.086517,-77.921844,20,New York
NY,Bronx,40.817029,-73.836497,9969,New York
NY,Broome,42.08615,-75.6994,489,New York
NY,Cattaraugus,42.28495,-78.659081,78,New York
NY,Cayuga,43.058649,-76.577528,253,New York
NY,Chautauqua,42.462526,-79.383826,512,New York
NY,Chemung,42.20181,-76.5519,31,New York
NY,Chenango,42.65589,-75.76564,41,New York
NY,Clinton,44.918663,-73.739655,65,New York
NY,Columbia,42.272629,-73.723259,1052,New York
NY,Cortland,42.442303,-76.031448,69,New York
NY,Delaware,41.957363,-75.29541800000001,102,New York
NY,Dutchess,41.556862,-73.779556,3695,New York
NY,Erie,42.94145,-78.76647,4652,New York
NY,Essex,44.443924,-73.490891,77,New York
NY,Franklin,44.905754,-74.356633,46,New York
NY,Fulton,43.105717,-74.769083,19,New York
NY,Genesee,43.003693,-78.412064,544,New York
NY,Greene,42.250465000000005,-73.884209,461,New York
NY,Hamilton,43.9794,-74.343712,8,New York
NY,Herkimer,43.017681,-74.989609,216,New York
NY,Jefferson,44.01828,-75.76493,88,New York
NY,Kings,40.654079,-74.007675,7106,New York
NY,Lewis,43.615590000000005,-75.36849000000001,35,New York
NY,Livingston,42.82269,-77.73671,93,New York
NY,Madison,43.092476,-75.747101,198,New York
NY,Monroe,43.100197,-77.547005,14052,New York
NY,Montgomery,42.9698,-74.08355999999999,354,New York
NY,Nassau,40.703041,-73.566048,8029,New York
NY,New York,40.704742,-73.995041,7411,New York
NY,Niagara,43.07361,-78.99091999999999,457,New York
NY,Oneida,43.04929,-75.233482,2232,New York
NY,Onondaga,43.102579,-76.20461800000001,4222,New York
NY,Ontario,42.978516,-77.232529,579,New York
NY,Orange,41.477081,-74.312302,2020,New York
NY,Orleans,43.346368,-78.465958,35,New York
NY,Oswego,43.31831,-76.41242,140,New York
NY,Otsego,42.717098,-75.049751,81,New York
NY,Putnam,41.389248,-73.542633,2027,New York
NY,Queens,40.673615000000005,-73.857185,13786,New York
NY,Rensselaer,42.489758,-73.677544,1398,New York
NY,Richmond,40.61025,-74.10509,2092,New York
NY,Rockland,41.035934000000005,-73.946007,3620,New York
NY,Saint Lawrence,44.45167,-74.80145,7,New York
NY,Saratoga,42.972506,-73.831128,2443,New York
NY,Schenectady,42.811489,-73.95063,926,New York
NY,Schoharie,42.714466,-74.273552,128,New York
NY,Schuyler,42.368572,-76.871442,17,New York
NY,Seneca,42.958527,-76.90947800000001,159,New York
NY,St. Lawrence,44.720473,-74.912165,47,New York
NY,Steuben,42.39772,-77.40094,65,New York
NY,Suffolk,40.73724,-73.172539,8268,New York
NY,Sullivan,41.663549,-74.70411999999999,98,New York
NY,Tioga,42.256903,-76.507412,95,New York
NY,Tompkins,42.54822,-76.36169,58,New York
NY,Ulster,41.736752,-74.063766,932,New York
NY,Warren,43.297569,-73.678947,706,New York
NY,Washington,43.554192,-73.40007,309,New York
NY,Wayne,43.23284,-77.18698,45,New York
NY,Westchester,40.91221,-73.875099,14071,New York
NY,Wyoming,42.771055,-78.38873000000001,46,New York
NY,Yates,42.70476,-77.27156,11,New York
OH,Adams,38.687923,-83.61455500000001,19,Ohio
OH,Allen,40.824940000000005,-83.999305,106,Ohio
OH,Ashland,41.02901,-82.30485999999999,63,Ohio
OH,Ashtabula,41.533802,-80.621658,62,Ohio
OH,Athens,39.36231,-82.10600000000001,38,Ohio
OH,Auglaize,40.60826,-84.3585,55,Ohio
OH,Belmont,40.072201,-80.969383,112,Ohio
OH,Brown,39.046594,-83.922221,50,Ohio
OH,Butler,39.373409,-84.365509,448,Ohio
OH,Carroll,40.553377000000005,-81.100001,18,Ohio
OH,Champaign,40.07835,-83.602692,22,Ohio
OH,Clark,39.903915000000005,-84.043602,314,Ohio
OH,Clermont,39.22331,-84.27557,333,Ohio
OH,Clinton,39.485424,-83.94279499999999,86,Ohio
OH,Columbiana,40.888208,-80.723656,68,Ohio
OH,Coshocton,40.24593,-81.829567,3,Ohio
OH,Crawford,40.76233,-82.7988,10,Ohio
OH,Cuyahoga,41.31064,-81.78531,5916,Ohio
OH,Darke,40.192764,-84.682037,44,Ohio
OH,Defiance,41.332081,-84.284966,19,Ohio
OH,Delaware,40.241619,-83.051079,1679,Ohio
OH,Erie,41.324383000000005,-82.601365,87,Ohio
OH,Fairfield,39.84384,-82.78208000000001,306,Ohio
OH,Fayette,39.622,-83.60361999999999,30,Ohio
OH,Franklin,40.070709,-83.134422,10180,Ohio
OH,Fulton,41.67101,-84.026114,93,Ohio
OH,Gallia,38.92624,-82.28259,10,Ohio
OH,Geauga,41.548651,-81.05183000000001,371,Ohio
OH,Greene,39.737621,-84.093735,411,Ohio
OH,Guernsey,40.145859,-81.550598,63,Ohio
OH,Hamilton,39.268185,-84.36068,6529,Ohio
OH,Hancock,40.827133,-83.65142800000001,121,Ohio
OH,Hardin,40.789162,-83.64456899999999,10,Ohio
OH,Harrison,40.220096000000005,-81.00084,40,Ohio
OH,Henry,41.40811,-84.13189,43,Ohio
OH,Highland,39.316995,-83.405963,51,Ohio
OH,Hocking,39.559403,-82.493907,36,Ohio
OH,Holmes,40.530263,-81.918904,45,Ohio
OH,Huron,41.235107,-82.60991700000001,49,Ohio
OH,Jackson,38.97606,-82.52041,30,Ohio
OH,Jefferson,40.358337,-80.77379599999999,12,Ohio
OH,Knox,40.342676,-82.274106,53,Ohio
OH,Lake,41.602383,-81.438622,269,Ohio
OH,Lawrence,38.428203,-82.448748,11,Ohio
OH,Licking,40.080952,-82.387367,375,Ohio
OH,Logan,40.39976,-83.748234,31,Ohio
OH,Lorain,41.351290000000006,-82.02874,364,Ohio
OH,Lucas,41.691727,-83.563171,1316,Ohio
OH,Madison,40.01458,-83.30651999999999,254,Ohio
OH,Mahoning,41.11886,-80.753325,198,Ohio
OH,Marion,40.582512,-83.02166700000001,67,Ohio
OH,Medina,41.167997,-82.023738,238,Ohio
OH,Meigs,39.01787,-81.91932,19,Ohio
OH,Mercer,40.61598,-84.513037,11,Ohio
OH,Miami,40.14737,-84.21929,143,Ohio
OH,Monroe,39.873003,-81.148259,1,Ohio
OH,Montgomery,39.71571,-84.219994,11160,Ohio
OH,Morgan,39.62334,-81.83577,12,Ohio
OH,Morrow,40.374588,-82.829224,48,Ohio
OH,Muskingum,39.985371,-82.021683,94,Ohio
OH,Noble,39.73583,-81.52898,10,Ohio
OH,Ottawa,41.45854,-83.28438,54,Ohio
OH,Paulding,41.16894,-84.73595,21,Ohio
OH,Perry,39.82983,-82.338515,28,Ohio
OH,Pickaway,39.674491,-83.181088,138,Ohio
OH,Pike,39.11849,-82.99489,33,Ohio
OH,Portage,41.24178,-81.04885999999999,197,Ohio
OH,Preble,39.83711,-84.54392,115,Ohio
OH,Putnam,40.96303,-84.05451,20,Ohio
OH,Richland,40.78155,-82.41478000000001,92,Ohio
OH,Ross,39.34913,-82.99379,70,Ohio
OH,Sandusky,41.381423,-83.015536,72,Ohio
OH,Scioto,38.886065,-82.997268,34,Ohio
OH,Seneca,40.99363,-82.92274,20,Ohio
OH,Shelby,40.453339,-84.16915,73,Ohio
OH,Stark,40.78459,-81.39189,297,Ohio
OH,Summit,40.963440000000006,-81.465019,2319,Ohio
OH,Trumbull,41.213691,-80.56782,174,Ohio
OH,Tuscarawas,40.40662,-81.28036,64,Ohio
OH,Union,40.163038,-83.234257,135,Ohio
OH,Van Wert,40.922984,-84.68158100000001,38,Ohio
OH,Vinton,39.135963,-82.37262700000001,23,Ohio
OH,Warren,39.54508,-84.29068199999999,467,Ohio
OH,Washington,39.348008,-81.67015699999999,30,Ohio
OH,Wayne,40.960239,-81.659309,116,Ohio
OH,Williams,41.642547,-84.7471,58,Ohio
OH,Wood,41.564958,-83.461389,469,Ohio
OH,Wyandot,40.85662,-83.30184,23,Ohio
OK,Atoka,34.178487,-96.248708,2,Oklahoma
OK,Beckham,35.408127,-99.382866,12,Oklahoma
OK,Bryan,34.13648,-96.27074,8,Oklahoma
OK,Caddo,35.269019,-98.2624,11,Oklahoma
OK,Canadian,35.44986,-97.724663,1335,Oklahoma
OK,Carter,34.201427,-97.163818,13,Oklahoma
OK,Cherokee,35.915199,-95.082748,1,Oklahoma
OK,Choctaw,34.016527,-95.173902,2,Oklahoma
OK,Cleveland,35.36338,-97.512169,1528,Oklahoma
OK,Coal,34.54051,-96.2179,4,Oklahoma
OK,Comanche,34.613949,-98.422218,12,Oklahoma
OK,Cotton,34.174164000000005,-98.501953,5,Oklahoma
OK,Craig,36.627724,-95.134094,8,Oklahoma
OK,Creek,35.771190000000004,-96.61773,84,Oklahoma
OK,Custer,35.51001,-98.972015,5,Oklahoma
OK,Delaware,36.211964,-94.78009,5,Oklahoma
OK,Dewey,36.161328000000005,-98.95585,4,Oklahoma
OK,Garfield,36.39079,-98.015188,7,Oklahoma
OK,Garvin,34.672527,-97.224968,18,Oklahoma
OK,Grady,35.2202,-97.71227,18,Oklahoma
OK,Greer,34.890591,-99.504242,3,Oklahoma
OK,Hughes,35.101429,-96.40603,5,Oklahoma
OK,Jackson,34.812428999999995,-99.333675,2,Oklahoma
OK,Jefferson,34.01941,-97.95618,6,Oklahoma
OK,Kay,36.927601,-97.347778,16,Oklahoma
OK,Kingfisher,35.84225,-97.6765,3,Oklahoma
OK,Kiowa,34.633,-98.86123,3,Oklahoma
OK,Le Flore,34.884,-94.60456,1,Oklahoma
OK,Lincoln,35.5069,-97.00045,31,Oklahoma
OK,Logan,35.87877,-97.39019,37,Oklahoma
OK,Love,33.937023,-97.135208,19,Oklahoma
OK,Marshall,33.99828,-96.677531,4,Oklahoma
OK,Mayes,36.452482,-95.265509,12,Oklahoma
OK,McClain,34.986001,-97.37296,93,Oklahoma
OK,McCurtain,34.011246,-95.141956,1,Oklahoma
OK,McIntosh,35.45832,-95.55034,6,Oklahoma
OK,Mcclain,34.8838,-96.96602,4,Oklahoma
OK,Murray,34.506638,-97.174568,7,Oklahoma
OK,Muskogee,35.787136,-95.233391,8,Oklahoma
OK,Noble,36.40025,-97.32222,6,Oklahoma
OK,Nowata,36.700867,-95.629635,6,Oklahoma
OK,Okfuskee,35.431540000000005,-96.12722,8,Oklahoma
OK,Oklahoma,35.459309000000005,-97.491463,21300,Oklahoma
OK,Okmulgee,35.43254,-95.97745,30,Oklahoma
OK,Osage,36.19175,-96.004288,60,Oklahoma
OK,Ottawa,36.72136,-94.93795,10,Oklahoma
OK,Pawnee,36.21669,-96.38203,9,Oklahoma
OK,Payne,35.985031,-96.763031,15,Oklahoma
OK,Pittsburg,34.857690000000005,-95.80916,3,Oklahoma
OK,Pontotoc,34.784048,-96.788239,6,Oklahoma
OK,Pottawatomie,35.37637,-97.0482,112,Oklahoma
OK,Rogers,36.23251,-95.76001,94,Oklahoma
OK,Seminole,35.38548,-96.46273,12,Oklahoma
OK,Sequoyah,35.40286,-94.5298,11,Oklahoma
OK,Stephens,34.63797,-97.89679,4,Oklahoma
OK,Texas,36.674805,-101.411682,1,Oklahoma
OK,Tulsa,36.117401,-95.85112,9996,Oklahoma
OK,Wagoner,36.060799,-95.708427,73,Oklahoma
OK,Washita,35.42437,-99.27215,1,Oklahoma
OK,Woods,36.7978,-98.93442,1,Oklahoma
OK,Woodward,36.405851,-99.371578,4,Oklahoma
OR,Baker,44.439268,-117.324108,1651,Oregon
OR,Benton,44.627502,-123.200559,524,Oregon
OR,Clackamas,45.440090000000005,-122.56884,5578,Oregon
OR,Clatsop,46.21548,-123.86201,1927,Oregon
OR,Columbia,45.828438,-122.843275,1157,Oregon
OR,Coos,43.04277,-124.12115,1664,Oregon
OR,Crook,44.272938,-120.910452,526,Oregon
OR,Curry,42.1885,-124.36451,828,Oregon
OR,Deschutes,44.05203,-121.30719,4560,Oregon
OR,Douglas,43.66291,-123.35201,5477,Oregon
OR,Gilliam,45.69356,-120.382422,609,Oregon
OR,Grant,44.736202,-119.191689,868,Oregon
OR,Harney,43.26641,-119.83921,560,Oregon
OR,Hood River,45.650947,-121.513479,731,Oregon
OR,Jackson,42.38821,-122.917423,5470,Oregon
OR,Jefferson,44.81494,-120.93174,1213,Oregon
OR,Josephine,42.66535,-123.37726,2544,Oregon
OR,Klamath,42.397328,-121.36068,3777,Oregon
OR,Lake,42.19334,-120.37615,788,Oregon
OR,Lane,44.11386,-123.18217,6900,Oregon
OR,Lincoln,44.62447,-123.97882,1905,Oregon
OR,Linn,44.630111,-123.06192,3853,Oregon
OR,Malheur,44.03039,-116.95111,1882,Oregon
OR,Marion,44.912191,-122.97781299999998,5814,Oregon
OR,Morrow,45.830031,-119.601289,619,Oregon
OR,Multnomah,45.52641,-122.47999,18212,Oregon
OR,Polk,44.762031,-123.225969,1409,Oregon
OR,Sherman,45.536483,-120.612923,686,Oregon
OR,Tillamook,45.207027,-123.887627,1336,Oregon
OR,Umatilla,45.53809,-118.45722,3674,Oregon
OR,Union,45.587446,-117.865055,1923,Oregon
OR,Wallowa,45.620399,-117.699677,369,Oregon
OR,Wasco,44.972178,-120.871228,1952,Oregon
OR,Washington,45.39735,-122.747383,4827,Oregon
OR,Wheeler,44.543391,-120.359848,289,Oregon
OR,Yamhill,45.27793,-123.010934,2250,Oregon
PA,Adams,39.964121,-77.24828199999999,672,Pennsylvania
PA,Allegheny,40.428002,-79.92677900000001,6723,Pennsylvania
PA,Armstrong,40.603283000000005,-79.575378,73,Pennsylvania
PA,Beaver,40.601988,-80.23227299999999,317,Pennsylvania
PA,Bedford,40.017794,-78.4017,566,Pennsylvania
PA,Berks,40.577126,-75.799126,1568,Pennsylvania
PA,Blair,40.439945,-78.42749,558,Pennsylvania
PA,Bradford,41.745855,-76.317272,70,Pennsylvania
PA,Bucks,40.211857,-75.139412,2077,Pennsylvania
PA,Butler,40.891945,-79.81309499999999,349,Pennsylvania
PA,Cambria,40.45976,-78.660489,609,Pennsylvania
PA,Cameron,41.49021,-78.29862800000001,29,Pennsylvania
PA,Carbon,40.923793,-75.646315,265,Pennsylvania
